"Case","TimeS","Nodes","MeanDispMm","MaxDispMm","MeanWMm","MeanAbsWMm","MinWMm","MaxWMm","MeanVmKpa","MaxVmKpa","P95DispMm","P95AbsWMm"
"simple_softskin_control","1.43","2776","26.2979799772374","42.1553848911804","-26.108155810841","26.108155810841","-42.1553842768421","0","3.5405578264579","15.5799304241399","41.8564514902024","41.8530744513266"
"simple_softskin_control","1.435","2776","25.5468567850323","40.8197177382643","-25.3673362337199","25.3673362337199","-40.8197171039054","0","3.43585508267407","15.1718837110732","40.5376809768399","40.5361475340797"
"simple_softskin_control","1.44","2776","24.677574690247","39.2949512601484","-24.5088875567423","24.5088875567423","-39.2949505727929","0","3.31448772543735","14.6946751238606","39.0334840399629","39.0310094479414"
"simple_softskin_control","1.445","2776","23.7034225138024","37.6067723639297","-23.5456755400886","23.5456755400886","-37.6067715791443","0","3.17846970425623","14.1549090107253","37.3662539282087","37.3638873400418"
"simple_softskin_control","1.45","2776","22.6404635355894","35.7872364615438","-22.4934033416582","22.4934033416582","-35.7872356067279","0","3.03014522416","13.5616840537132","35.5689275545916","35.5680531636088"
"simple_softskin_control","1.455","2776","21.507444708647","33.871755736755","-21.3705564251515","21.3705564251515","-33.871754942572","0","2.8720031001304","12.9259506640793","33.6778940809181","33.6771657256099"
"simple_softskin_control","1.46","2776","20.3256931698928","31.8983122985885","-20.1983170727617","20.1983170727617","-31.8983116491837","0","2.70711543890892","12.2595843353302","31.7284494020279","31.7280891959296"
"simple_softskin_control","1.465","2776","19.1184925138286","29.9073610292673","-18.9999431735926","18.9999431735926","-29.9073604699428","0","2.53933322245985","11.5746006304666","29.7559603865185","29.7551498416927"
"simple_softskin_control","1.47","2776","17.9094854614819","27.9390329516601","-17.7991598154385","17.7991598154385","-27.9390322815191","0","2.37263405414009","10.8828370237292","27.8048145267788","27.80473675228"
"simple_softskin_control","1.475","2776","16.7205998263758","26.023757579643","-16.6180579246624","16.6180579246624","-26.0237566409713","0","2.21034737283431","10.1965622439997","25.902757817273","25.902690097536"
"simple_softskin_control","1.48","2776","15.570573654868","24.1863330440498","-15.4755718189065","15.4755718189065","-24.1863317268268","0","2.05494831004617","9.52880934840883","24.0755535253499","24.0753172844912"
"simple_softskin_control","1.485","2776","14.4745926249294","22.4446943869732","-14.3870491657093","14.3870491657093","-22.4446928746137","0","1.90816930423776","8.89206770445669","22.3361187385807","22.3358814916668"
"simple_softskin_control","1.49","2776","13.4447087875881","20.8094936572098","-13.3646009529272","13.3646009529272","-20.8094923467843","0","1.7711126037056","8.2958152634336","20.7015823349678","20.7007895233785"
"simple_softskin_control","1.495","2776","12.4904931068836","19.2901069322169","-12.4177220390762","12.4177220390762","-19.290106134226","0","1.64448237715408","7.74561340792376","19.1846044787499","19.1837622069928"
"simple_softskin_control","1.5","2776","11.6195601622375","17.8949884976906","-11.5538439668002","11.5538439668002","-17.8949881624158","0","1.52891571673588","7.24518932270981","17.7936139825453","17.7927823615289"
"simple_softskin_control","1.505","2776","10.8377623004676","16.6317836367075","-10.7785928954742","10.7785928954742","-16.631783524933","0","1.42512281026628","6.79860814681875","16.5352845070401","16.5349175856521"
"simple_softskin_control","1.51","2776","10.1490139800528","15.5071461947951","-10.0956659787699","10.0956659787699","-15.5071461466657","0","1.33373959596228","6.40984256198307","15.4173081761381","15.417103297687"
"simple_softskin_control","1.515","2776","9.55492000218831","14.5259881915169","-9.5064827190457","9.5064827190457","-14.525988138293","0","1.25507457208115","6.08096589306738","14.4446460207132","14.4440684111401"
"simple_softskin_control","1.52","2776","9.05455371792465","13.6905875410234","-9.00997785884319","9.00997785884319","-13.6905874677735","0","1.18895381270973","5.81045963163185","13.6142242561089","13.6139136606869"
"simple_softskin_control","1.525","2776","8.64468792455434","13.0007165907853","-8.60285706621005","8.60285706621005","-13.0007165387006","0","1.13478492002343","5.59210980867304","12.9298205955714","12.9291935657472"
"simple_softskin_control","1.53","2776","8.32038133714153","12.4544973422338","-8.28020841951177","8.28020841951177","-12.4544655058541","0","1.09179075100923","5.41562712659874","12.3852543202786","12.3852205802647"
"simple_softskin_control","1.535","2776","8.07544796489461","12.0491494905645","-8.03597144041638","8.03597144041638","-12.0491494168597","0","1.05913676446827","5.26892061961378","11.9802519038754","11.9800392353923"
"simple_softskin_control","1.54","2776","7.90252774587754","11.7789482576969","-7.86296872316922","7.86296872316922","-11.7789480723165","0","1.0359069630657","5.14097614046681","11.7076128917298","11.7072238363094"
"simple_softskin_control","1.545","2776","7.79295462385301","11.6341840672148","-7.75271246318213","7.75271246318213","-11.634183651693","0","1.02112924136396","5.02459750222186","11.5609616856549","11.5605184533453"
"simple_softskin_control","1.55","2776","7.73671033204494","11.6020088884017","-7.69531036938251","7.69531036938251","-11.6020081839403","0","1.01381912356981","4.91774253862834","11.527675989648","11.5267962402142"
"simple_softskin_control","1.555","2776","7.72250942947449","11.665775503526","-7.67954185039636","7.67954185039636","-11.6657746736254","0","1.01290580758244","4.82281575732836","11.5907688539362","11.589916113877"
"simple_softskin_control","1.56","2776","7.73797195008026","11.8049658814668","-7.6930556944896","7.6930556944896","-11.8049651483408","0","1.01711095605926","4.74371622399545","11.7316050761029","11.7309182114641"
"simple_softskin_control","1.565","2776","7.77011887554632","11.9994360513614","-7.72289503569965","7.72289503569965","-11.9994354894174","0","1.02498986148873","4.6814520065438","11.92739613974","11.926711777695"
"simple_softskin_control","1.57","2776","7.8042286847728","12.2185423619009","-7.75439550953562","7.75439550953562","-12.2185419974199","0","1.0346281434513","4.6287328682977","12.149477607958","12.149087306996"
"simple_softskin_control","1.575","2776","7.82682687693424","12.4332036785108","-7.77415115481231","7.77415115481231","-12.4332035099084","0","1.04416084421191","4.57493351811213","12.3624901307517","12.3623234991466"
"simple_softskin_control","1.58","2776","7.82439644247336","12.6180930166206","-7.76872015127622","7.76872015127622","-12.6180929754476","0","1.05155930380056","4.5105030962131","12.5455692434571","12.545301611959"
"simple_softskin_control","1.585","2776","7.78307008493218","12.741426040483","-7.72430348303385","7.72430348303385","-12.7414260374875","0","1.05459455265643","4.42914192387326","12.6675981870629","12.6672363332934"
"simple_softskin_control","1.59","2776","7.68855197090721","12.7743634511394","-7.62667263824717","7.62667263824717","-12.7743634334597","0","1.05073648045492","4.32610305355159","12.6887885018809","12.6884159980403"
"simple_softskin_control","1.595","2776","7.52664950072328","12.672557003805","-7.46173978333695","7.46173978333695","-12.6725569401103","0","1.03713242783608","4.19605635067856","12.5806821558803","12.5804081520548"
"simple_softskin_control","1.6","2776","7.28459794764809","12.4028191317728","-7.21693211492763","7.21693211492763","-12.4028189213121","0","1.01095465237903","4.03354024952838","12.3083007416783","12.3078777201676"
