"Case","TimeS","Nodes","MeanDispMm","MaxDispMm","MeanWMm","MeanAbsWMm","MinWMm","MaxWMm","MeanVmKpa","MaxVmKpa","P95DispMm","P95AbsWMm"
"full_gland_088kPa","1.245","3032","5.21389917601174","7.78349802097227","-5.13152425170278","5.13152425170278","-7.78349795268371","0","3.27724696790929","14.6388117134067","7.50027480442195","7.49923454227889"
"full_gland_088kPa","1.25","3032","5.21294164846491","7.7811530154579","-5.13062150474303","5.13062150474303","-7.78115294620022","0","3.27653112286589","14.6315487145148","7.49794581973273","7.49689765114899"
"full_gland_088kPa","1.255","3032","5.21718679560509","7.78365154810494","-5.13500281327276","5.13500281327276","-7.78365148035868","0","3.27895139947815","14.6743338888319","7.50066749414798","7.49961396893552"
"full_gland_088kPa","1.26","3032","5.23019175957857","7.7956671828075","-5.14818635797282","5.14818635797282","-7.7956671183336","0","3.28656113690138","14.7813640250311","7.51304731435444","7.51199350485951"
"full_gland_088kPa","1.265","3032","5.26614714073104","7.8347108077458","-5.18428533034933","5.18428533034933","-7.83471074762482","0","3.30763711690708","15.0259078065414","7.55250381416417","7.55146568544695"
"full_gland_088kPa","1.27","3032","5.34367261754591","7.9271787963141","-5.26151360575051","5.26151360575051","-7.92717874028499","0","3.35314263991327","15.4208975071753","7.64485973212749","7.64384787973508"
"full_gland_088kPa","1.275","3032","5.46245133257402","8.07606670711285","-5.37935850715688","5.37935850715688","-8.0760666542362","0","3.42340188833339","15.9312963380027","7.79262946791084","7.79169829557912"
"full_gland_088kPa","1.28","3032","5.62716864302742","8.29011103728648","-5.54234288690165","5.54234288690165","-8.2901109862732","0","3.52158549680661","16.5574706847932","8.00407292379519","8.00310611809278"
"full_gland_088kPa","1.285","3032","5.84192761306944","8.57740871137778","-5.75442959638889","5.75442959638889","-8.57740866065605","0","3.6505406126093","17.2997053708118","8.28663410584","8.28575616639342"
"full_gland_088kPa","1.29","3032","6.1261881776917","8.97106411227393","-6.03464322871937","6.03464322871937","-8.97106406017349","0","3.82306995036158","18.185232999215","8.67170171636682","8.67094940593107"
"full_gland_088kPa","1.295","3032","6.4715750414926","9.46264357038726","-6.37476493377397","6.37476493377397","-9.4626435168003","0","4.03464496973993","19.1900881157821","9.1501589253722","9.14961864944019"
"full_gland_088kPa","1.3","3032","6.87129012225165","10.0441624269127","-6.76814873922827","6.76814873922827","-10.0441623721556","0","4.28148898638553","20.2976363536513","9.71420248072961","9.71349432364098"
"full_gland_088kPa","1.305","3032","7.32324076073238","10.7147514588264","-7.21275628992919","7.21275628992919","-10.7147514030352","0","4.56282477390492","21.5020253682709","10.3623854746262","10.3613641499701"
"full_gland_088kPa","1.31","3032","7.82721338975155","11.4773395913642","-7.70839129627103","7.70839129627103","-11.4773395339848","0","4.87931310513178","22.8015652521518","11.0969131068515","11.095667781923"
"full_gland_088kPa","1.315","3032","8.38382755104657","12.3387008435941","-8.25564880756978","8.25564880756978","-12.3387007810935","0","5.23287982564532","24.1962118664368","11.9228377562811","11.921413791587"
"full_gland_088kPa","1.32","3032","8.96783782404367","13.2546647085923","-8.82970558502814","8.82970558502814","-13.2546646363456","0","5.60687908416025","25.640382774031","12.7986574838102","12.7970842696951"
"full_gland_088kPa","1.325","3032","9.56925888015748","14.2072358886746","-9.42070540796286","9.42070540796286","-14.2072358015558","0","5.99471259345752","27.1155538594061","13.7074334693594","13.7058474009571"
"full_gland_088kPa","1.33","3032","10.1776276316181","15.1770800046432","-10.0183239062167","10.0183239062167","-15.1770798974655","0","6.38926400094279","28.6015953359292","14.631151571049","14.6297793392688"
"full_gland_088kPa","1.335","3032","10.7754943909375","16.1315852435668","-10.6053228429711","10.6053228429711","-16.1315851130589","0","6.77838395710514","30.0611874225028","15.5390330324625","15.538106871299"
"full_gland_088kPa","1.34","3032","11.3436650946322","17.0337905088923","-11.1628891830004","11.1628891830004","-17.0337903566614","0","7.14768317479457","31.4497105844088","16.398521195643","16.3960471265864"
"full_gland_088kPa","1.345","3032","11.8773754820452","17.8755248807543","-11.6864627581488","11.6864627581488","-17.8755247085472","0","7.49357596866305","32.753893722416","17.1995527585217","17.1962041405314"
"full_gland_088kPa","1.35","3032","12.36453621729","18.6370358686074","-12.1642673465267","12.1642673465267","-18.6370356772439","0","7.80787889568576","33.9429356508119","17.9256175563783","17.9206095153023"
"full_gland_088kPa","1.355","3032","12.7928627135148","19.29990584779","-12.5843994751322","12.5843994751322","-19.299905636176","0","8.08268667603463","34.9868151959771","18.5585405139323","18.5523542524388"
"full_gland_088kPa","1.36","3032","13.1555566409748","19.8546213596187","-12.9403154350149","12.9403154350149","-19.8546211279866","0","8.31388302740676","35.8730531825624","19.0895737856863","19.0840140480962"
