roi,time_s,n_points,mean_abs_delta_w_mm,p95_abs_delta_w_mm,max_abs_delta_w_mm,mean_abs_delta_disp_mag_mm,p95_abs_delta_disp_mag_mm,max_abs_delta_disp_mag_mm,mean_abs_delta_vm_kpa,p95_abs_delta_vm_kpa,max_abs_delta_vm_kpa
central_xz_radius_25mm_anterior_half,1.215,971,1.6117364005968252e-05,2.9451839598636925e-05,0.0013864089893540245,1.785338560856942e-05,3.8866699351991496e-05,0.001348505252363793,0.06580937496330326,0.44097701706565906,2.0042420855185292
central_xz_radius_25mm_anterior_half,1.22,971,0.00016821616444892307,0.0001721051957348247,0.0015668278047441773,0.00016757805270819405,0.00017254687781267236,0.0015290517759902929,0.06616268344129637,0.4436276035161725,2.017386634663053
central_xz_radius_25mm_anterior_half,1.225,971,0.00022226085321203567,0.00022849314520881694,0.001636699508625241,0.00022195813908678817,0.00022950804277888093,0.0015987066931517045,0.06669018926343159,0.44736512449991594,2.0342412793660243
central_xz_radius_25mm_anterior_half,1.23,971,9.883750844564735e-05,0.00010281586129354259,0.0015271322603756937,9.797205400526245e-05,0.0001035516039651907,0.0014883086753660936,0.06751784994411268,0.453466976361869,2.0582887762500253
central_xz_radius_25mm_anterior_half,1.235,971,0.00010218328001969955,0.00010687982111737097,0.0015484163518857813,0.00010154747648570945,0.00010701831200496566,0.001508757130207379,0.06836331854856678,0.45965534184256057,2.0836078097923934
central_xz_radius_25mm_anterior_half,1.24,971,0.00011165913722105492,0.00011570417841845135,0.0015728444973332062,0.0001107276753812912,0.00011630548186558967,0.0015322738245106444,0.06927244916806156,0.4662465799013594,2.1104315604719637
central_xz_radius_25mm_anterior_half,1.245,971,7.42323586339666e-05,7.8285494290245e-05,0.0015471640101944947,7.351254753636888e-05,7.974054311733064e-05,0.0015059687592080054,0.07009782126593284,0.472045201210673,2.134956461206777
central_xz_radius_25mm_anterior_half,1.25,971,0.00013673160397531373,0.0001446191987134523,0.0016215351227991982,0.00013496090735744774,0.0001448614955668233,0.0015797610831052092,0.07089833028831324,0.4774518514253882,2.1581771724373446
central_xz_radius_25mm_anterior_half,1.255,971,8.800019704655596e-05,9.675088731976415e-05,0.0014177385403782439,8.882788768587103e-05,0.00010186451673659114,0.0013759470101500602,0.07149709289203056,0.48112670598201907,2.177680025275743
central_xz_radius_25mm_anterior_half,1.26,971,0.00030958430982621883,0.0003135888616474271,0.0018131656590271092,0.0003077436637835544,0.00031363605545943647,0.001771076922000691,0.072164264308277,0.4849964167255134,2.1990609094821387
central_xz_radius_25mm_anterior_half,1.265,971,0.0002430580103786082,0.00024898151324763244,0.0017610745521642185,0.0002421255058903418,0.00024941865471432047,0.0017189158645581834,0.07294561961468957,0.48922587070361667,2.2235972521997502
central_xz_radius_25mm_anterior_half,1.27,971,0.000333290360144304,0.00034651159209401865,0.0012249808364053413,0.0003342219589876783,0.0003508853386958912,0.0011825505632358062,0.07431240054509744,0.49724450012706756,2.2631191049983075
central_xz_radius_25mm_anterior_half,1.275,971,0.00034656306973719647,0.00036130915121454846,0.0012599809475666475,0.00034817908692896826,0.0003667691474142868,0.0012170645039481613,0.07634811179178394,0.5103462356184052,2.324825306727345
central_xz_radius_25mm_anterior_half,1.28,971,0.00024460579098416804,0.00025717235204976777,0.0014296968014605553,0.0002465161507959813,0.00026575917348682296,0.0013862478875168588,0.07912674039980747,0.5290502490708024,2.409698696867646
central_xz_radius_25mm_anterior_half,1.285,971,4.694941894427691e-05,6.11469802510884e-05,0.001718686755916403,4.868169508218054e-05,6.799489904170224e-05,0.0016744974768168053,0.08277557592175111,0.5540750107335514,2.5211459554039988
central_xz_radius_25mm_anterior_half,1.29,971,0.0002060580794968582,0.0002122399640563065,0.0020593491750950897,0.00020597635864336142,0.0002136388333991504,0.0020139200481834006,0.08744066866357049,0.5860445314351899,2.6627868956996026
central_xz_radius_25mm_anterior_half,1.295,971,0.00037238326355895743,0.00038429739110390493,0.0023534259342913866,0.0003735612211065312,0.00039004744732066415,0.0023057721618372634,0.09326478445197191,0.6255195930116288,2.8380969960674376
central_xz_radius_25mm_anterior_half,1.3,971,0.00046665934957266944,0.0005069363986777257,0.0016910498910763586,0.0004737481679558939,0.0005305073447888983,0.001637829882040337,0.10081708785636369,0.6756545309202743,3.055332781171882
central_xz_radius_25mm_anterior_half,1.305,971,0.00011383835037932918,0.00014175957757742857,0.0022179899237893125,0.00011953635508818284,0.00017223793636559487,0.00215910963736847,0.10888333193878078,0.7309436984047634,3.306732980296224
central_xz_radius_25mm_anterior_half,1.31,971,0.0001485202108780096,0.00016146064364544813,0.0026363519843196,0.00014582263768280352,0.00016057393790319674,0.0025704526360643964,0.11773247162004025,0.7913510387089586,3.5793567889167863
central_xz_radius_25mm_anterior_half,1.315,971,0.00013040845154942444,0.00014034276619090055,0.002804692206433146,0.00012931150834627166,0.0001402163605844324,0.002730344847417382,0.12717388759897566,0.8554172793322473,3.863711223690738
central_xz_radius_25mm_anterior_half,1.32,971,0.00015584421047166173,0.00016991629413340079,0.0027371660788972144,0.00015871287859142288,0.00018819206387514498,0.002652899704106912,0.13695048250196937,0.9212390667234958,4.154096376646874
central_xz_radius_25mm_anterior_half,1.325,971,0.00048491329694465524,0.0005195782522642543,0.0025849860144609715,0.0004918480474943855,0.0005465252151926579,0.002489232385065668,0.1468280304281223,0.9863033435312145,4.449198688022001
central_xz_radius_25mm_anterior_half,1.33,971,0.0010842624413762417,0.0011771990716031612,0.0023880607634661766,0.001101663442998942,0.0012346310402748528,0.0024778020102592807,0.15639575164058886,1.0462798733818994,4.735277057635405
central_xz_radius_25mm_anterior_half,1.335,971,0.0015239462632061164,0.0016051987193777678,0.0048108675058432596,0.0015361286496724297,0.0016497602256713116,0.0047024869652065315,0.16241317315395615,1.095921441596007,4.957808653712793
central_xz_radius_25mm_anterior_half,1.34,971,0.001446168929587987,0.001544535583802159,0.004805576553355492,0.0014613900693152854,0.0016029201902779955,0.004694836410695444,0.16574768104549178,1.117624735286035,5.066485065621971
central_xz_radius_25mm_anterior_half,1.345,971,0.0012980644412859909,0.0013781414439739507,0.004701387668555428,0.0013095977387391228,0.0014237724347697552,0.0045923855000384525,0.16528342340208507,1.1033983466340396,5.058256520371801
central_xz_radius_25mm_anterior_half,1.35,971,0.0011078988209666525,0.001160240264441205,0.004520899540333759,0.001112954432156259,0.0011848132492019159,0.004418911146568741,0.16239407051946744,1.0900030099435571,4.968721822433796
central_xz_radius_25mm_anterior_half,1.355,971,0.0009255716271748416,0.0009500809750374352,0.00431063382883793,0.0009245385981718223,0.0009546772185447562,0.004217535151481225,0.1585178773494485,1.069689281012671,4.834422367865939
central_xz_radius_25mm_anterior_half,1.36,971,0.0007372142539203683,0.0007592016137199925,0.004070283382298645,0.0007313599112302238,0.0007584452637299753,0.0039838879229391055,0.1545368308312177,1.047279444987589,4.6926282197827
central_xz_radius_25mm_anterior_half,1.365,971,0.0005622898569134933,0.0006047005592603114,0.0038308533553202406,0.000555220810751728,0.0006026028100368508,0.003747817686031857,0.15146407905703646,1.0266996707372482,4.585310052998995
central_xz_radius_25mm_anterior_half,1.37,971,0.0004475630956243681,0.0004904590500298851,0.003632978868010027,0.000441059282429544,0.0004906177997151574,0.0035504701525598467,0.14920290087025598,1.008523281549515,4.52289596151161
central_xz_radius_25mm_anterior_half,1.375,971,0.00038888722462987474,0.00041875244976511544,0.0034720426783279093,0.0003839642317128805,0.00041814049265989986,0.0033883765082828865,0.14742559744616873,0.99160363456204,4.4830504933552096
central_xz_radius_25mm_anterior_half,1.38,971,0.00022182417064520223,0.00023700946384132282,0.003211472776184013,0.00022116925387859998,0.00024328588335911783,0.003126860874428164,0.14587806238296444,0.9896956732907494,4.441732338739511
central_xz_radius_25mm_anterior_half,1.385,971,0.00019487456687191843,0.00021010507577192208,0.003131116349119542,0.00019605119141469406,0.0002219501650450699,0.0030457580605025222,0.14404145206471144,0.9844405500509575,4.390004322248329
central_xz_radius_25mm_anterior_half,1.39,971,0.00017875274175169732,0.00018811116615303006,0.003092462145577561,0.00017881356402281407,0.00019633607167010916,0.003007789022816884,0.1422651772235776,0.9792434884354078,4.339634099134134
central_xz_radius_25mm_anterior_half,1.395,971,0.00013445611237370022,0.00014598817956769372,0.0030449779405035404,0.00013300114860933761,0.00014766379613376582,0.00296180217103717,0.14121525231943943,0.9641852949674337,4.303200415830599
central_xz_radius_25mm_anterior_half,1.4,971,0.00011727374844161137,0.000143590689048647,0.0028520344702012354,0.00012082208739353858,0.0001559948574515746,0.002770080585030865,0.14124475803642908,0.9529665400700802,4.296022035117998
central_xz_radius_25mm_anterior_half,1.405,971,0.0001542591808761328,0.00018487592877208456,0.002865979987723248,0.00015782815332130674,0.00020465087411736596,0.0027843328358964636,0.14229172150653296,0.9543464751417701,4.321720423413633
central_xz_radius_25mm_anterior_half,1.41,971,0.00019691119127215464,0.00022947119282176742,0.002880570517322864,0.00020041075568538695,0.00024072720678815218,0.00279757876519085,0.14431587026868767,0.9704721326807744,4.380939332395654
central_xz_radius_25mm_anterior_half,1.415,971,0.00013254250626786339,0.00015106907767011707,0.0029950270226640485,0.0001356158573471203,0.0001659793024836112,0.002909540958542442,0.14698495790554633,0.9886856535408279,4.467874748396167
central_xz_radius_25mm_anterior_half,1.42,971,0.00010741114455552416,0.00013210110460159727,0.003082695348165937,0.00011074314362954818,0.00015030601993636442,0.002995932505234916,0.1499126773513985,1.006818908829855,4.566994830194956
central_xz_radius_25mm_anterior_half,1.425,971,6.552367187068183e-05,9.715752998830374e-05,0.0032045230316420092,6.97187105155698e-05,0.00012639630110134262,0.0031179849697138273,0.15294334046521404,1.0263673757458605,4.663685502716686
central_xz_radius_25mm_anterior_half,1.43,971,7.859985721967152e-05,9.923505147691261e-05,0.003377379840666453,7.650743766351065e-05,0.00010481148211968425,0.0032884597997258,0.15599517119609907,1.0479106744352589,4.756228820327187
central_xz_radius_25mm_anterior_half,1.435,971,0.00010970607481201587,0.00014129472385073644,0.003292003401206625,0.00011554071441879572,0.00016777293276480296,0.0031969826457325934,0.15893965577154523,1.069344964011743,4.843451596394807
central_xz_radius_25mm_anterior_half,1.44,971,0.00011023991104594214,0.00013217691560100248,0.0035209500723731163,0.00010705819088435309,0.00013525730830103375,0.0034217179601461756,0.1613046214637496,1.0873982795344976,4.915693140839444
central_xz_radius_25mm_anterior_half,1.445,971,0.0004096008536321882,0.00042327196382238585,0.0038524666417204256,0.0004071636832569221,0.0004241149694503635,0.0037525125457307795,0.16278634955052412,1.0993367874464475,4.963000082179587
central_xz_radius_25mm_anterior_half,1.45,971,0.000844152106947474,0.0008656628332531953,0.004270912437100496,0.0008435742950606381,0.0008766111598708902,0.004171189599785387,0.16324143817586884,1.1025805123123487,4.976046163258068
central_xz_radius_25mm_anterior_half,1.455,971,4.989254387652631e-05,7.791550975808428e-05,0.003361556234814621,5.271624935246845e-05,9.749016906647825e-05,0.0032600877911941745,0.1622552566404204,1.0952961747625585,4.943009008307266
central_xz_radius_25mm_anterior_half,1.46,971,0.0004201027001076214,0.0004327514205228894,0.0037174950781471844,0.00042000597103529074,0.00044265289730373303,0.0036157112324472843,0.1595466956060695,1.07395719056918,4.861514243775055
central_xz_radius_25mm_anterior_half,1.465,971,0.0008656359274628952,0.0008915310981943286,0.0040672233302440144,0.000866244395000334,0.0008983156662973994,0.00396808533203747,0.15528069961733157,1.041974994473806,4.7327647638372605
central_xz_radius_25mm_anterior_half,1.47,971,0.001246743222772677,0.0012788228026636324,0.004324564603615591,0.0012485756945601275,0.0012907849651728684,0.004229735532886893,0.14958577813171797,1.0019380781266942,4.556027454869911
central_xz_radius_25mm_anterior_half,1.475,971,0.00026015615529123126,0.0002700846600690171,0.003190590542758928,0.0002588744614292201,0.00027024798506143644,0.0030987468004322477,0.14244031866127477,0.9557818508785177,4.336253259107332
central_xz_radius_25mm_anterior_half,1.48,971,0.0004407000705946258,0.00045712737067708786,0.003209842440705414,0.0004377286889597073,0.0004575388197749705,0.0031229902430676,0.13454372584445243,0.9041236938292052,4.0955572480851785
central_xz_radius_25mm_anterior_half,1.485,971,0.0003975859327344822,0.00041527413263903537,0.0029943819773942462,0.00039554847479855015,0.000415318673341325,0.002915868012999187,0.12623944212609517,0.8496242191917658,3.844240027314921
central_xz_radius_25mm_anterior_half,1.49,971,0.0005090645822390351,0.0005226114253259299,0.00293853402185372,0.0005065216557259306,0.0005203362584390095,0.0028671954772092195,0.11760953959613553,0.7909359328527064,3.5834328865321665
central_xz_radius_25mm_anterior_half,1.495,971,0.00033601374951525436,0.00035368648228792723,0.002595238977450877,0.000336833036459496,0.0003608147598199718,0.0025297702236654757,0.10883237413025715,0.7279027314197726,3.315800498987971
central_xz_radius_25mm_anterior_half,1.5,971,5.014894654461406e-05,6.784397106043491e-05,0.0020783803638983397,5.1404942401337886e-05,7.37014418674374e-05,0.0020194489663031764,0.10017689859028805,0.6719696744440922,3.0536519677157368
central_xz_radius_25mm_anterior_half,1.505,971,0.0005933037438524925,0.000635952742853059,0.0013966261672559294,0.0005981875512492974,0.0006403662407058336,0.0013881358267610333,0.09265372672635777,0.6218399748524601,2.810779639089724
central_xz_radius_25mm_anterior_half,1.51,971,0.0008041601415001608,0.0008310889826922737,0.0026760582179986316,0.0008055013735505869,0.0008372542891737621,0.0026335063114104815,0.0855054817062146,0.5760680249540815,2.600397145854231
central_xz_radius_25mm_anterior_half,1.515,971,0.00018271957024318275,0.00019147150147769826,0.001958301086846248,0.00018205440056650143,0.00019147969270924547,0.0019210593851220342,0.07995385886808787,0.5415416476275497,2.4346501306251556
central_xz_radius_25mm_anterior_half,1.52,971,0.0004815173878338295,0.0005161083661711727,0.0012266913738249487,0.00048675683029746915,0.0005290705706144372,0.001193390880590943,0.07644258569903171,0.5159166265727202,2.312190670888781
central_xz_radius_25mm_anterior_half,1.525,971,0.0010801699662463956,0.0011456335120584894,0.001778390016807501,0.0010908502587039638,0.0011635059585072844,0.0017840635208004989,0.07446821447418704,0.49954739846999086,2.2332238700235636
central_xz_radius_25mm_anterior_half,1.53,971,0.00038015655931408386,0.0004107807730561845,0.0019746894871844334,0.00038290656725765114,0.0004249773981640937,0.0019454530631917225,0.0727041115682994,0.4898052169749253,2.2004474261501246
central_xz_radius_25mm_anterior_half,1.535,971,5.1228270662860503e-05,6.124721178401432e-05,0.0015189628082184006,5.198265076378746e-05,7.834601367705599e-05,0.001482568253125243,0.07336174784515598,0.4943310400112787,2.217566433504232
central_xz_radius_25mm_anterior_half,1.54,971,0.0001595742876247092,0.00018412683268700936,0.0013819583053985285,0.00016234409747734884,0.00020043059106009987,0.0013349977769760296,0.0754706650110645,0.5095340962558763,2.2783448913655504
central_xz_radius_25mm_anterior_half,1.545,971,3.421870910645206e-05,6.289863312006552e-05,0.0015620152517001676,3.6755116796596865e-05,7.446683336935142e-05,0.0015060463670179408,0.07808509685863746,0.5402573671398647,2.366341447418625
central_xz_radius_25mm_anterior_half,1.55,971,0.0003720178365634226,0.0004183316895563227,0.0011798973200238642,0.0003805441181154078,0.0004456645666987228,0.0011341242807357335,0.0803836729414907,0.5491239809464998,2.439361492103458
central_xz_radius_25mm_anterior_half,1.555,971,0.00014177938758953273,0.00015490268937858043,0.001707975128139791,0.00014419760957533096,0.00016821213960800663,0.0016485883769091873,0.07993863983641308,0.5479743925173636,2.4502993106612836
central_xz_radius_25mm_anterior_half,1.56,971,0.0009510284665505662,0.001007932846157876,0.0025001919658125017,0.0009603242327244842,0.001041336726034011,0.002445448796940808,0.07844333961317264,0.5390914527301403,2.3871907777629136
central_xz_radius_25mm_anterior_half,1.565,971,0.000272111287841949,0.00029505966383115007,0.001245102743643433,0.00027600631208095307,0.0003072270236192595,0.0011923351260993004,0.07447853974096827,0.49410743032727567,2.264168770343726
central_xz_radius_25mm_anterior_half,1.57,971,0.00045185215819957213,0.0004887517094384966,0.0010286657778743775,0.00045854658142293627,0.0005067768894854129,0.0010558711514290116,0.06947138779211336,0.46680174463276286,2.101921660832922
central_xz_radius_25mm_anterior_half,1.575,971,0.000530358354016663,0.0005427806482102143,0.0018638496147760537,0.000528708217773477,0.0005433846807676931,0.0018204910340324787,0.06337035435546831,0.43112963465341503,1.9218097748710896
central_xz_radius_25mm_anterior_half,1.58,971,0.0014650820052359975,0.0015189516257667346,0.0026705354375907223,0.001469213532919045,0.0015222241901038762,0.0026341577509247927,0.05718866329692972,0.388525989071578,1.7271706883824014
central_xz_radius_25mm_anterior_half,1.585,971,0.0007831961952027222,0.0008317937141011367,0.0013534362013224027,0.0007885646136158189,0.0008378081349474757,0.0013605147050773335,0.0499888528685768,0.3434192733456607,1.5090860349415778
central_xz_radius_25mm_anterior_half,1.59,971,2.6606137569246124e-05,5.404387961509358e-05,0.0009093968419977404,2.995758134724675e-05,5.625042016107595e-05,0.000887599231633911,0.040730201966523064,0.28229672257594896,1.2458415603154993
central_xz_radius_25mm_anterior_half,1.595,971,0.00029253917204505867,0.0003184345144697804,0.0010186059685008374,0.0002902631504183878,0.0003188602762210476,0.0010054563368314898,0.030811263531836053,0.21404451019652027,0.9451296797156972
central_xz_radius_25mm_anterior_half,1.6,971,5.249186917761201e-05,8.566844626045752e-05,0.000554376925959027,4.999410956733658e-05,8.622266483524496e-05,0.0005488391789367983,0.020984797959610484,0.1457248218409002,0.6291020233195214
central_xz_radius_25mm_anterior_half,1.605,971,0.00035700362037103996,0.00042016446984280073,0.0006754231692159256,0.00036244587398673577,0.0004298805464093662,0.0006754643732493834,0.012439828283087375,0.08493451409454658,0.33544813407495644
central_xz_radius_25mm_anterior_half,1.61,971,0.00023051564177819082,0.000259477373975675,0.00030617535091450026,0.00023087618983465418,0.00026004692505609975,0.00032439330458172537,0.005265972295535716,0.04701078922903579,0.11394245045150239
central_xz_radius_25mm_anterior_half,1.615,971,0.0009352846044273844,0.0009958972970753326,0.0011699399069279044,0.0009113711727470491,0.0009710042790515001,0.0011621915739460109,0.003967716000358812,0.02835454725304133,0.06912114216154279
central_xz_radius_25mm_anterior_half,1.62,971,0.0008804972797712149,0.0009546892947167278,0.0011892838237797642,0.0008942486159569603,0.0009787231495430172,0.0011946105870062375,0.007160248113036116,0.04923472203032658,0.15901958877348113
central_xz_radius_25mm_anterior_half,1.625,971,0.0006911472603825597,0.0007327091869180455,0.0009716172749386302,0.0006960621041854011,0.0007348060371950072,0.0009749065079062234,0.009239519061009576,0.07058430822686809,0.2246150958003731
central_xz_radius_25mm_anterior_half,1.63,971,0.0004906093768137529,0.0005184966753277078,0.0008105782097547211,0.00048802133346302824,0.000518328444158939,0.00080637269648002,0.011084270588117482,0.08498946567527535,0.287498075104292
central_xz_radius_25mm_anterior_half,1.635,971,0.0002801330504687365,0.0003417674060777597,0.0006497318299891058,0.0002740704552846394,0.00034151021983990426,0.0006423679716212978,0.013634946292765427,0.09834717237523513,0.3647011052991867
central_xz_radius_25mm_anterior_half,1.64,971,1.6813878342639557e-05,4.492924143725775e-05,0.0003979053896994815,1.880461024165997e-05,5.235893058881539e-05,0.00038608268689444697,0.016207512885482823,0.11346223197719116,0.45881515667176526
central_xz_radius_25mm_anterior_half,1.645,971,0.00024869546659508094,0.00026930728789614474,0.00037950423818701624,0.00024713709612489047,0.00027176371988435564,0.0004646572985895136,0.01888731251195236,0.12845884968541238,0.5578236584453679
central_xz_radius_25mm_anterior_half,1.65,971,0.00038606877569431834,0.00040424287631803417,0.0005228071169384755,0.0003858497869906799,0.00041068819491317044,0.000733059679286518,0.02139727924012842,0.14017611867003427,0.6378952358425494
central_xz_radius_25mm_anterior_half,1.655,971,0.0003438213112107072,0.0003844782949059887,0.0005018017492378285,0.0003555878581530717,0.00042089552502354776,0.0007911914217289314,0.02219447728831044,0.13469462036570826,0.6662473396268002
central_xz_radius_25mm_anterior_half,1.66,971,8.956635441156053e-05,0.0001397020945243031,0.00023369131031041133,0.00010987765359809481,0.00020333183713209775,0.0005113771697873954,0.020481876858253513,0.11839299400212899,0.612680589779027
central_xz_radius_25mm_anterior_half,1.665,971,0.00015381726852868217,0.0001827261744469016,0.0003265794224734716,0.00014709687438140549,0.0001843038959368679,0.0003025546340644633,0.015806802022987024,0.09234178719381024,0.47658479422986244
central_xz_radius_25mm_anterior_half,1.67,971,3.698583774634896e-05,5.9101199642830034e-05,0.0001440890193765503,4.099450614127823e-05,8.221572806070359e-05,0.0001779456673193765,0.010758147069910195,0.06908783085432066,0.29847577563460903
central_xz_radius_25mm_anterior_half,1.675,971,0.0003787521261662653,0.0004063787389490934,0.00045819783508709955,0.0003791194417656126,0.000412433749910225,0.00048788208513325876,0.005682461101107014,0.04962112891803944,0.1257018984792379
central_xz_radius_25mm_anterior_half,1.68,971,0.0009429531880242322,0.0010012806456541762,0.0011300104070766331,0.0009364569474272937,0.0009938438386950005,0.001131917192015669,0.0025955727427323743,0.012405951249718992,0.05860101514748571
central_xz_radius_25mm_anterior_half,1.685,971,0.0012240320842139994,0.0013051068058705462,0.001401922507585806,0.0011866381555731618,0.0012829713172644187,0.0013967761741820808,0.004455255259555009,0.01823455611030446,0.08081791011081021
central_xz_radius_25mm_anterior_half,1.69,971,0.0010036527832002816,0.0010654785844643531,0.0011741848326286396,0.0009677640200641024,0.0010540175214837828,0.0010936154614846715,0.004521234491931344,0.021073915089726142,0.0944353010111863
central_xz_radius_25mm_anterior_half,1.695,971,0.0007364686784417815,0.0007880465141472362,0.0008941838224828247,0.000720956752358456,0.0007772413980345466,0.0008864400879099801,0.003042418256379626,0.009756651861166922,0.06936228957904819
central_xz_radius_25mm_anterior_half,1.7,971,0.0004468175947469876,0.0004954157981402368,0.0006284803279552205,0.0004439372963699122,0.0004838608593799986,0.0006290741962326914,0.003111851963442223,0.01669651683647589,0.060732592370380215
central_xz_radius_25mm_anterior_half,1.705,971,0.00018050318297445255,0.00020604351590674348,0.0003080455423945874,0.00018064631142261707,0.000207345938038286,0.00030766981695272595,0.007076445321332811,0.04595169871180105,0.2040128866537942
central_xz_radius_25mm_anterior_half,1.71,971,4.9898546348164615e-05,7.189777403537705e-05,0.0002738998130698278,4.8464054635991825e-05,7.200083560084374e-05,0.0002756472964745519,0.012818341336901245,0.08462564218078605,0.3908623043038703
central_xz_radius_25mm_anterior_half,1.715,971,0.00011278507455696774,0.0001334337147062734,0.0003253552125509094,0.00011263726527641551,0.00013263612822411643,0.00032337289921626974,0.019277863755479466,0.12871525068961165,0.586099933304618
central_xz_radius_25mm_anterior_half,1.72,971,0.0003832069672255927,0.0004225843980499482,0.0006221674331071281,0.00038829751294737616,0.00044153889113354456,0.0006187361961204228,0.025934314817335675,0.17299274597591496,0.7725576123292338
central_xz_radius_25mm_anterior_half,1.725,971,0.0008874876583082284,0.0009313083634572951,0.0011186912588245258,0.0008970259266813107,0.0009629851347046285,0.0012279939277358171,0.0313734693273097,0.2174160282448131,0.9327745356087686
central_xz_radius_25mm_anterior_half,1.73,971,0.0009511113140941916,0.0009867622294152398,0.001205434281980819,0.0009577874704159852,0.0010134070996307108,0.0013801396040837629,0.03453095663351259,0.24033761321284808,1.043981287138357
central_xz_radius_25mm_anterior_half,1.735,971,0.0004934714238520704,0.0005191999487192973,0.0007417785263356957,0.0004955296260012658,0.0005511458628791772,0.000967946823605785,0.03649864327742126,0.25159271701260394,1.088935567492208
central_xz_radius_25mm_anterior_half,1.74,971,0.00014938977876898077,0.00017218673430954498,0.0007440380812577703,0.00015007393721442003,0.00019042697789049996,0.0006941615969895641,0.03580230767687146,0.246702798195505,1.0637351045354213
central_xz_radius_25mm_anterior_half,1.745,971,0.000756805371627293,0.0007754109741207882,0.0013205479121904118,0.0007573708745011619,0.000789941306415581,0.0012733622359914053,0.032634790927099505,0.22797690095446804,0.9781546649337949
central_xz_radius_25mm_anterior_half,1.75,971,0.001240345724195634,0.001273954159819934,0.0017572036362335439,0.001241388029667877,0.001290432831303008,0.0017233664172083395,0.028408457142352624,0.19466279721930488,0.8418843385328553
central_xz_radius_25mm_anterior_half,1.755,971,0.0015816212625727887,0.0016103102716733507,0.0020107184630433882,0.0015815869839123978,0.0016138030616182075,0.0019909742267877834,0.022002593574391247,0.14436247306278144,0.6556869940603267
central_xz_radius_25mm_anterior_half,1.76,971,0.0012928918006559211,0.001307655657932494,0.0016083066676196318,0.001291528408080838,0.001310557616194185,0.0015975659370694433,0.014390356876594488,0.09327922635462886,0.42707595394287773
central_xz_radius_25mm_anterior_half,1.765,971,0.0007377335816372732,0.0007603640919184385,0.000915027810766589,0.0007382702135348545,0.0007620648865954089,0.0009108316811964759,0.006657697342694947,0.047065710593629115,0.1813918790352003
central_xz_radius_25mm_anterior_half,1.77,971,0.00028383588367532207,0.0003049186081470593,0.0003965065171974554,0.0002700655603119744,0.00029815667456610355,0.00039470648760382113,0.0031057598252344394,0.02174913419415885,0.07801441816073887
central_xz_radius_25mm_anterior_half,1.775,971,1.829480883900995e-05,4.062288202602072e-05,9.226005777494134e-05,2.2517776422301623e-05,6.015302342460261e-05,0.00016050699077761917,0.01047190615275167,0.06507139662093925,0.2886612495816628
central_xz_radius_25mm_anterior_half,1.78,971,6.155487847469327e-05,7.283900732763839e-05,0.0002996541261591004,6.274023948940656e-05,0.00010027190039873721,0.0002752440915834188,0.01749235758383354,0.11317786633385413,0.5084140621291078
central_xz_radius_25mm_anterior_half,1.785,971,0.00018746090717680758,0.000211496915567249,0.0003228834700426484,0.00019323715571104946,0.00024535858530972884,0.0005278356120974777,0.02412176196486539,0.16127010620722831,0.7184012180796641
central_xz_radius_25mm_anterior_half,1.79,971,0.0006146071524960212,0.0006588281628152953,0.0008523252758756497,0.0006230671946784192,0.0006915112208835889,0.0009354109489537708,0.030233643567475262,0.20501277339726254,0.9125910239153898
central_xz_radius_25mm_anterior_half,1.795,971,0.0009464521835550511,0.0009872928011871954,0.0012725995272287217,0.0009526502365744475,0.001011841435890671,0.001283554598838785,0.03566809136680321,0.23172533558304031,1.08238727804387
central_xz_radius_25mm_anterior_half,1.8,971,0.0005829199541600436,0.0006074084854029629,0.0009594763461921209,0.0005854576880610418,0.0006132778477493678,0.0009653904388443567,0.03976856005060917,0.2640780853551996,1.2205481301454824
central_xz_radius_25mm_anterior_half,1.805,971,0.00016131744918314114,0.00018596011285790942,0.0008051143134436833,0.0001616215632003288,0.0001897134109100397,0.0007803275729133773,0.04337762419834242,0.29265232668474983,1.3264199619892028
central_xz_radius_25mm_anterior_half,1.81,971,0.00022229418101821357,0.00024620444703067276,0.0012862585511920401,0.00022506257363221984,0.0002648518724060944,0.001260633922637363,0.04628593010275632,0.3158661130129211,1.404418275431867
central_xz_radius_25mm_anterior_half,1.815,971,0.0004995677226578433,0.00054840568650843,0.0016298445719344773,0.0005057699604345825,0.000567786824954078,0.0016035909658550056,0.04911210232212243,0.33376193519061315,1.4634956799059873
central_xz_radius_25mm_anterior_half,1.82,971,0.0006076010095528813,0.0006630318544363287,0.001747798777272918,0.0006138159867804519,0.0006811384049634772,0.0017181182517954537,0.051270950853442236,0.3481934473960482,1.5173595433338483
central_xz_radius_25mm_anterior_half,1.825,971,0.000513772746862884,0.0005431215203369633,0.0016529831187062256,0.0005161324363187216,0.0005503822977849949,0.0016187558669637434,0.052526180508548855,0.36004949019110233,1.5789309107539224
central_xz_radius_25mm_anterior_half,1.83,971,0.00023843835739785846,0.00027271231205303753,0.0013650299057277673,0.000239118963644849,0.00029002316596481864,0.001328348221016351,0.054637997725430404,0.3683348274404995,1.6460130532155817
central_xz_radius_25mm_anterior_half,1.835,971,0.0001085474599611023,0.0001357911239873496,0.000987002224557814,0.00010870093882754716,0.00014015891422274572,0.0009499584277157525,0.05563281897863885,0.385325360217474,1.6970166894381742
