time_s,mean_delta_w_mm,mean_abs_delta_w_mm,p95_abs_delta_w_mm,p99_abs_delta_w_mm,max_abs_delta_w_mm,min_delta_w_mm,max_delta_w_mm,mean_abs_delta_disp_mag_mm,p95_abs_delta_disp_mag_mm,max_abs_delta_disp_mag_mm,mean_delta_vector_mm,p95_delta_vector_mm,max_delta_vector_mm,mean_abs_delta_vm_kpa,p95_abs_delta_vm_kpa,max_abs_delta_vm_kpa
1.835,-9.329620829572635e-05,0.0001813014150551486,0.0005665658194661818,0.0013222395580720781,0.003894699182920003,-0.0018566335632500984,0.003894699182920003,0.0002225460656258106,0.0007042156798264104,0.004154490183694119,0.00044342669515452766,0.0008406595116028663,0.0059747227129098735,0.025612750218823213,0.07015139286411126,1.6970166894381742
1.84,-0.00019712162949244225,0.0002801480119850725,0.0006267477084063236,0.001366865446697181,0.00405306927303434,-0.002012477434273777,0.00405306927303434,0.00031776976147075285,0.0007597863709843569,0.004255271818148982,0.0004867152045788094,0.0008774044992061161,0.006133602170212652,0.025988206819543887,0.07262096699441196,1.7132440745219562
1.845,-0.00013721115383638876,0.00024127143144339944,0.0006287860506636867,0.0014880701480698012,0.004292138731844188,-0.00199407798426917,0.004292138731844188,0.0002802455210664116,0.0007770472095579248,0.004440840918216874,0.00047075918714029643,0.000907728610724277,0.006394293859333366,0.026356486708057215,0.07500255480534294,1.702601046351771
1.85,0.0001695789988005279,0.0002239212844463434,0.000668689657542631,0.0014999438511553312,0.00458850346777469,-0.0019061649787356204,0.00458850346777469,0.00025082984748506,0.0008218526816321354,0.004886214472587321,0.0004494023409121497,0.0009527200335321886,0.0068356875719749206,0.026764623701279504,0.07975015236804857,1.690314580760604
1.855,0.0004803390921222731,0.0005136194436989113,0.0008310818730056493,0.0017308737649302122,0.0048160024305872965,-0.0019929958899463866,0.0048160024305872965,0.0005354151626806534,0.0009408698323931153,0.005179455183386764,0.0006362195171357922,0.0010344867649542055,0.007258822621908612,0.027677172687660883,0.08441851867361815,1.6996690619947135
1.86,0.0005199066772771143,0.0005618250186844581,0.0008735008439142779,0.0017224903201350512,0.005036531984825505,-0.002091588461525023,0.005036531984825505,0.0005931558159801471,0.000980314705303236,0.0053505954380000074,0.0006733419374572303,0.0010558931000151438,0.007561829617624145,0.028777439852147372,0.08727463351208123,1.7497756750762798
1.865,0.0003337921523465582,0.00039082628615904355,0.0007699154236243467,0.0017539506104280625,0.005192348462374082,-0.002185034333327041,0.005192348462374082,0.0004232030571134831,0.0009177850836829659,0.005500350993529243,0.0005103016123591907,0.0010172951706922206,0.007858368778794058,0.02995375919641045,0.09070290513373777,1.8503865698723891
1.87,0.00022735182970613034,0.0002899490255677011,0.0007949630348117519,0.001755867781534771,0.0053151325677622,-0.0022591129159652674,0.0053151325677622,0.0003235943079643461,0.0009461823412486948,0.005675373832097889,0.00041954954775269565,0.00106468248763861,0.008160951551473844,0.03163985406518963,0.09402249497403443,1.9978773845851696
1.875,0.0002450004390128724,0.00030757865316658617,0.0007716269991880028,0.0018446071529545853,0.0054658726690707034,-0.0023156252623806836,0.0054658726690707034,0.0003374881837726561,0.0009793195187405685,0.005805802917043944,0.00042423564531945187,0.00110250799977001,0.008384915791760305,0.0336590110863684,0.09855268744537195,2.168413417937455
1.88,0.000344988197447774,0.00040550022953958487,0.0008093879734739291,0.0019356305234497259,0.005666132932614606,-0.0023940380623355823,0.005666132932614606,0.00043465210915609616,0.0010125986037031688,0.005996558097235609,0.0005112114753692335,0.0011195743543260608,0.008528583594395536,0.03573837369039852,0.10234399213065766,2.337879325965493
1.885,0.0004939995414165159,0.0005492161725130409,0.0009379793888454859,0.002006006886915133,0.005743753822696676,-0.002456874547653742,0.005743753822696676,0.0005842363811608717,0.001110391818986826,0.006002078348236496,0.0006518274222233993,0.0012297016351622563,0.008652570479301382,0.03765620965187694,0.10481211297513575,2.49572514304634
1.89,0.0006715618539162799,0.0007161517940033053,0.0011244708996303923,0.0020129701844827114,0.0057667203730627815,-0.0024810284991821593,0.0057667203730627815,0.0007587422989870572,0.0012866945020432714,0.006106451200729637,0.0008225934284353317,0.0013925407330327342,0.008816493429128335,0.03931185126651124,0.1061345364837516,2.6186217872155324
1.895,0.0008360733958822866,0.0008738466619244834,0.0013568868072068047,0.0020965196869099775,0.005799724111830762,-0.0024981099031674337,0.005799724111830762,0.0009225665319572465,0.0015435084847053703,0.006241606689377593,0.0009996883477517149,0.0016691663966581015,0.008970174159932353,0.04057717763277043,0.107367347347925,2.6837039574386354
1.9,0.0009631053074075247,0.0009966982592067245,0.0015719206316291718,0.002260715234229406,0.005873925963336026,-0.0024829874563981106,0.005873925963336026,0.001046436065859038,0.0017622744806055817,0.006342688267655001,0.0011398925528662946,0.001879031595803088,0.009049503399885996,0.04153693282629755,0.10759050903699209,2.7346884301973007
1.925,-0.00016818617568976633,0.0002847313246853953,0.0006957259401976274,0.0016596551374518406,0.005164656267206967,-0.00223760922679595,0.005164656267206967,0.0003347597033294361,0.0008405259189348706,0.005397602730303685,0.0004194569224717372,0.0009702200838925282,0.007815612403867071,0.03225758123971295,0.09447641880165494,2.0901463677812906
1.95,-0.00011583110917300482,0.00022706490906752223,0.0006441731557291997,0.0015373003964287662,0.004501827460364323,-0.0019856204934527635,0.004501827460364323,0.0002661269811716352,0.0008038932437261062,0.004777866380080225,0.00048277084152728323,0.0009222354989510762,0.0067774639763245334,0.025219597756600393,0.07748789024132054,1.544160710491501
1.975,-0.0002892384693149617,0.0003769320225762405,0.0007475525844930262,0.0016128951756150627,0.004707766473145431,-0.00229256317352787,0.004707766473145431,0.0004116561583796525,0.0009165092248966979,0.00484807499617838,0.0005031074528879721,0.0010309991588870694,0.0069949317254033895,0.029012379892607004,0.08524359498578521,1.8434948418024661
2.0,-6.886143595274179e-05,0.00023923826406413532,0.0008388260536165044,0.0018788523785567238,0.005706370746210902,-0.0024921786059739124,0.005706370746210902,0.0003023314726142915,0.0010019475915465448,0.006061657512101211,0.0004204724218261688,0.0012120620051994653,0.00874465272374609,0.037943626370561284,0.10554946851457492,2.532807278215654
2.025,0.0001804346904146282,0.0002677647493022834,0.0008238639171335255,0.0019582497751491237,0.0058092770128967365,-0.002522597704886779,0.0058092770128967365,0.00031003053438027976,0.0010119610585510375,0.006075492887919307,0.0004254087147635415,0.0011593486818611647,0.008836819479109108,0.03812207147096751,0.10518966346608594,2.5109209262466576
2.05,-0.000613941049931995,0.0006766794993142313,0.001054854420508879,0.0017104090561716684,0.004639957976940228,-0.0027636792745472285,0.004639957976940228,0.0007125139987437041,0.0011769643350444002,0.004763667299450582,0.0007967746540607773,0.001265178194785061,0.0069524297815935256,0.0294676634759337,0.08381196336309811,1.8650853637262537
2.075,0.0001926748419624501,0.00024708515587881346,0.0006444256177160519,0.0014295707047773585,0.004451803272318414,-0.0018627069531363207,0.004451803272318414,0.00027751342349592085,0.0008448068199666166,0.004890034348259279,0.00046223965732823143,0.00093708010793506,0.006782705860597597,0.02496969194505815,0.0785708397896062,1.5321364658406313
2.1,0.0002938361847020859,0.0003567988066628479,0.0007207227023676443,0.0016857758076447673,0.005093689361557706,-0.002288640656314487,0.005093689361557706,0.00039327842775602987,0.0008922987614186028,0.005352246159344182,0.00047760116115526537,0.001035384480624561,0.00777012235599559,0.031368242349784074,0.09096909481080116,1.9722456851098784
2.125,0.0006260905255784362,0.0006703069785609443,0.0011433238813354492,0.002139945719099932,0.005803065590286916,-0.002461637498891718,0.005803065590286916,0.0007085243607857863,0.0013336550475323166,0.006208690017926158,0.0008033450625427584,0.0014541250147884362,0.008904277466250719,0.04239387278104443,0.10663615356830282,2.927011866475604
2.15,-6.4480833250262e-05,0.00023723460313888864,0.0008454131189154398,0.0018610412702484943,0.005496172731372678,-0.0023750612375534295,0.005496172731372678,0.0002978889785425354,0.001032381329714915,0.005796173020479098,0.0004204210968627972,0.001230627245199276,0.008291135768644143,0.03325846576599792,0.0999981250715734,2.06353408912282
2.175,-0.00026215720702104365,0.00036094172008475537,0.0008142917502482454,0.001590785876299237,0.0045799428609818605,-0.002156799747958082,0.0045799428609818605,0.00040121767452216126,0.0010650599503176873,0.004868549321725146,0.0006036541264260553,0.0012196685206357074,0.006981053482710039,0.027068269472490705,0.0792858638209346,1.658856379097601
2.2,0.00011667457465104282,0.0001887632317947569,0.0005842903130827106,0.0014640925225966142,0.004555173299997209,-0.0019043857662367721,0.004555173299997209,0.000228230192811503,0.0007412076360014918,0.00484728086300114,0.0004280586056037745,0.0008797314778705854,0.006795684258116126,0.02852858420249128,0.07973389602925292,1.8656653686458962
